t,x,v
19.094094094094096,-4.526377918003252,0.6765102294106624
19.11911911911912,-4.57484842767257,0.7865759516934426
19.144144144144146,-4.50048574064884,0.875342127983058
19.16916916916917,-4.469018760138047,0.9413789957833809
19.194194194194196,-4.423130940648428,1.041587978238995
19.21921921921922,-4.420567315419729,1.1236893970420192
19.244244244244246,-4.423977134358948,1.2849581317417174
19.26926926926927,-4.377971208906122,1.3691304930906223
19.294294294294296,-4.332944477956929,1.4484097977867216
19.31931931931932,-4.27287448157787,1.5443935204275252
19.344344344344346,-4.295761121964108,1.6320820037625063
19.36936936936937,-4.2066348168090615,1.7554373618515837
19.394394394394396,-4.204021078022615,1.8327351807514645
19.41941941941942,-4.136837311302132,1.9398724811155537
19.444444444444446,-4.1027398667517865,2.0347860996749847
19.46946946946947,-4.0373036543496825,2.163110770387479
19.494494494494496,-3.9515468833755607,2.2451848728419135
19.51951951951952,-3.918054416319627,2.3513507642549647
19.544544544544546,-3.866515964248755,2.426029279959322
19.56956956956957,-3.8064480850968163,2.536574446174199
19.594594594594597,-3.7458643419781232,2.652633049464808
19.61961961961962,-3.6404493351571423,2.717509228802743
19.644644644644647,-3.5844949951947993,2.844368518964885
19.66966966966967,-3.5056361007036263,2.9475965041402143
19.694694694694697,-3.46653355300158,3.021179752101071
19.71971971971972,-3.3594090106514116,3.1649688426991296
19.744744744744747,-3.324374116492462,3.2485732416435393
19.76976976976977,-3.1739665060038105,3.3350671313363964
19.794794794794797,-3.1020203308879117,3.4196397392205995
19.81981981981982,-3.028297671788161,3.495859546189509
19.844844844844847,-2.9833299438542547,3.6406094846909376
19.86986986986987,-2.864351327366241,3.7049139933745043
19.894894894894897,-2.778295765167457,3.776782069310255
19.91991991991992,-2.6577005363310064,3.879924155009529
19.944944944944947,-2.548099585026416,3.991567346425108
19.96996996996997,-2.448495360638601,4.073644143287139
19.994994994994997,-2.3204710536677315,4.132117414857738
20.02002002002002,-2.2481453236468947,4.258847975072385
20.045045045045047,-2.114730464202619,4.288496977970572
20.07007007007007,-2.0372485915255027,4.422730989582311
20.095095095095097,-1.9098797445490887,4.475893291353003
20.12012012012012,-1.8115514033748927,4.53839956757943
20.145145145145147,-1.6867660445451687,4.612669025164773
20.17017017017017,-1.5769537014162722,4.68836857704775
20.195195195195197,-1.4715397594147968,4.763845062294721
20.22022022022022,-1.2799424596845554,4.781282041227022
20.245245245245247,-1.210440078958182,4.862339620172242
20.27027027027027,-1.0825830945671244,4.936189040793523
20.295295295295297,-0.9546993137478312,5.01336755115007
20.32032032032032,-0.8405669767703848,5.06387732926412
20.345345345345347,-0.7645359682386323,5.1211000697682625
20.37037037037037,-0.5822234571832966,5.155477567664283
20.395395395395397,-0.48512392795131554,5.158411729052023
20.42042042042042,-0.32782575244755424,5.212174349735924
20.445445445445447,-0.1942093514141025,5.26798297677265
20.47047047047047,-0.10350340423209377,5.295747689522582
20.495495495495497,0.06434015969728354,5.298290534652552
20.52052052052052,0.16772931617352754,5.334557294447738
20.545545545545547,0.282349957174735,5.355552798117249
20.57057057057057,0.43467182726064785,5.357628597158089
20.595595595595597,0.5963099184057412,5.389742631307167
20.62062062062062,0.7294916052113323,5.358016124239392
20.645645645645647,0.8573891471380352,5.398599743484275
20.67067067067067,1.0126803306861643,5.362315476963024
20.695695695695697,1.1315256970498953,5.331165165503909
20.72072072072072,1.2780805981853545,5.315344895174187
20.745745745745747,1.4190479928806488,5.3366607596686535
20.77077077077077,1.584983857170159,5.291115759739534
20.795795795795797,1.6678427710144181,5.323571575534304
20.82082082082082,1.825679487592555,5.243606222353232
20.845845845845847,1.9374768458225078,5.222918457216276
20.87087087087087,2.068857896926391,5.169668399029076
20.895895895895897,2.1906143734301335,5.107858353683257
20.92092092092092,2.3231312469150582,5.100415626052547
20.945945945945947,2.442639850261292,5.006139264901882
20.97097097097097,2.5923356172329903,4.988202286275609
20.995995995995997,2.681925030989102,4.913241234712958
21.02102102102102,2.7887029022683913,4.831786355252034
21.046046046046047,2.928509453610535,4.8058404134466866
21.07107107107107,3.0451922428731124,4.718632475028451
21.096096096096097,3.1639898196636143,4.630971100534635
21.12112112112112,3.2866505278063367,4.559340260246185
21.146146146146148,3.391345695184884,4.422040118390014
21.17117117117117,3.4847019550761513,4.350277007883862
21.196196196196198,3.5952903962312237,4.272428859952539
21.22122122122122,3.71641657712388,4.210992901194643
21.246246246246248,3.7938677904231146,4.062901519257649
21.27127127127127,3.906285297126732,3.94043251370087
21.296296296296298,4.029131853248223,3.7915057758660518
21.32132132132132,4.12564313348543,3.7601279292701144
21.346346346346348,4.203494881114355,3.607774797883312
21.371371371371374,4.321685638578052,3.4763743380819885
21.396396396396398,4.375073613537364,3.3078980831305564
21.421421421421424,4.481818872158728,3.2217171188202034
21.446446446446448,4.527773970369253,3.0940167390853173
21.471471471471475,4.612029973436486,2.9454901376062925
21.496496496496498,4.7080810530242,2.791071617103506
21.521521521521525,4.785660759857455,2.6490142167111617
21.546546546546548,4.816662669722331,2.572048794873299
21.571571571571575,4.91404817928412,2.3898059774889377
21.596596596596598,4.930599900721691,2.2293268008034497
21.621621621621625,5.005057206721169,2.090670776482634
21.646646646646648,5.052177919304615,1.9374197174975105
21.671671671671675,5.096288574634427,1.7555817671029585
21.696696696696698,5.132962421772673,1.6475309984338657
21.721721721721725,5.154741161329721,1.4688621812839537
21.746746746746748,5.200593624914253,1.3170598835537275
21.771771771771775,5.240133738760078,1.1854939095391674
21.796796796796798,5.284968045767113,0.969926738151212
21.821821821821825,5.311182909603469,0.8201611498472854
21.846846846846848,5.305116370439246,0.6808682816761916
21.871871871871875,5.3216835766245465,0.5310051858684992
21.896896896896898,5.326847437303427,0.3391160074481245
21.921921921921925,5.335983136149411,0.17849182262928573
21.946946946946948,5.373822320784403,0.04082461259560033
21.971971971971975,5.384725828672716,-0.0876489966829479
21.996996996996998,5.324571362829127,-0.2923688250147078
22.022022022022025,5.3123047505913,-0.4694608011950731
22.047047047047048,5.309872665513312,-0.634372365361968
22.072072072072075,5.284106998753506,-0.7744594443680289
22.097097097097098,5.259532145515451,-0.9119365186668134
22.122122122122125,5.240315079222545,-1.0284930598192885
22.147147147147148,5.220562477645592,-1.2376914501265806
22.172172172172175,5.170758175136405,-1.3578440861032197
22.197197197197198,5.182326943359934,-1.537096370726651
22.222222222222225,5.0925159516363845,-1.6879760194955462
22.24724724724725,5.052831325686796,-1.8100376526043245
22.272272272272275,5.043597961078234,-1.9822707601729377
22.2972972972973,4.92724365115024,-2.146404676863008
22.322322322322325,4.934746643255283,-2.242564419675815
22.34734734734735,4.88472168810366,-2.4361483020221395
22.372372372372375,4.8067094523893505,-2.518759786126188
22.3973973973974,4.702314714224987,-2.67114699661261
22.422422422422425,4.672496798333192,-2.805965367634417
22.44744744744745,4.55832613348855,-2.932358244086677
22.472472472472475,4.514061641333789,-3.0515288702221266
22.4974974974975,4.431546267629619,-3.1768809913816733
